,Open,High,Low,Close
2023-11-20,0.9037,0.9074,0.895,0.896
2023-11-21,0.8993,0.8993,0.8897,0.8931
2023-11-22,0.8933,0.8995,0.8915,0.8974
2023-11-23,0.8951,0.8992,0.8927,0.8974
2023-11-24,0.8972,0.8988,0.8896,0.8975
2023-11-27,0.8974,0.9012,0.8939,0.8998
2023-11-28,0.8995,0.9048,0.8989,0.9026
2023-11-29,0.9025,0.9049,0.8945,0.8981
2023-11-30,0.8981,0.9005,0.887,0.8895
2023-12-01,0.8887,0.9003,0.8881,0.9001
2023-12-04,0.9002,0.9026,0.8913,0.8926
2023-12-05,0.8929,0.8981,0.8892,0.8953
2023-12-06,0.8953,0.8985,0.8936,0.8949
2023-12-07,0.8966,0.8973,0.8918,0.8938
2023-12-08,0.8935,0.8962,0.8847,0.8853
2023-12-11,0.885,0.8867,0.8803,0.8815
2023-12-12,0.8817,0.887,0.8813,0.8826
2023-12-13,0.8825,0.8911,0.8802,0.8911
2023-12-14,0.8964,0.8985,0.8878,0.8964
2023-12-15,0.8966,0.901,0.892,0.8987
2023-12-18,0.8929,0.8999,0.8929,0.8989
2023-12-19,0.8979,0.9007,0.8951,0.8987
2023-12-20,0.8987,0.8995,0.8948,0.8964
2023-12-21,0.8957,0.8999,0.8946,0.8989
2023-12-22,0.8978,0.9026,0.8954,0.8987
2023-12-25,0.8998,0.9029,0.8963,0.8992
2023-12-26,0.9002,0.9022,0.8942,0.8964
2023-12-27,0.8961,0.9034,0.8956,0.9018
2023-12-28,0.8986,0.903,0.8926,0.8965
2023-12-29,0.8976,0.8995,0.89,0.8932
2024-01-01,0.8929,0.8929,0.8929,0.8929
2024-01-02,0.8946,0.9053,0.8938,0.9034
2024-01-03,0.903,0.9067,0.8982,0.9015
2024-01-04,0.9015,0.9023,0.8964,0.9012
2024-01-05,0.9003,0.9006,0.8876,0.8935
2024-01-08,0.8935,0.8958,0.884,0.8852
2024-01-09,0.8854,0.8912,0.8842,0.8899
2024-01-10,0.8903,0.8913,0.8839,0.8876
2024-01-11,0.8877,0.8898,0.8829,0.8861
2024-01-12,0.8858,0.892,0.8841,0.8915
2024-01-15,0.8903,0.9001,0.8894,0.8949
2024-01-16,0.8962,0.8979,0.889,0.8904
2024-01-17,0.8903,0.8924,0.8859,0.8882
2024-01-18,0.8887,0.8912,0.8847,0.888
2024-01-19,0.8871,0.89,0.881,0.8843
2024-01-22,0.8837,0.8862,0.8783,0.8803
2024-01-23,0.8808,0.8827,0.8781,0.8807
2024-01-24,0.8804,0.8814,0.873,0.8768
2024-01-25,0.8769,0.8792,0.8732,0.877
2024-01-26,0.8774,0.8804,0.8743,0.8787
2024-01-29,0.877,0.8814,0.876,0.8789
2024-01-30,0.8798,0.8839,0.8794,0.8813
2024-01-31,0.8817,0.8847,0.8789,0.8804
2024-02-01,0.8802,0.8872,0.8774,0.8857
2024-02-02,0.885,0.8878,0.8808,0.8811
2024-02-05,0.8834,0.8834,0.876,0.8781
2024-02-06,0.8772,0.883,0.8763,0.8802
