Close,Max_14,Min_14,Max_50,Min_50,Max_90,Min_90,MA_50,MA_200,MACD,ATR,Pivot_Points,Bearish_Candlestick_Patterns,label
0.80562,0.81347,0.80324,0.81787,0.78133,0.81787,0.78133,0.8007242000000001,,0.0004271803161546295,0.8074292857142858,0.80562,0.8044,1
0.80644,0.81347,0.80324,0.81787,0.78133,0.81787,0.78133,0.8011506,,0.0004259939300601534,0.8072657142857143,0.80644,0.8044,1
0.80231,0.81347,0.80231,0.81787,0.78133,0.81787,0.78133,0.8015336000000001,,9.075110414502596e-05,0.8065271428571429,0.80644,0.80231,1
0.80683,0.81347,0.80231,0.81787,0.78133,0.81787,0.78133,0.8019284,,0.0001876320684093269,0.8062471428571428,0.80683,0.80231,1
0.80571,0.81347,0.80231,0.81787,0.78166,0.81787,0.78133,0.8024159999999999,,0.00017205297125555408,0.8059650000000002,0.80683,0.80231,1
0.80472,0.81347,0.80231,0.81787,0.78166,0.81787,0.78133,0.8027194,,7.891204931165241e-05,0.8053757142857144,0.80683,0.80472,1
0.80594,0.80683,0.80231,0.81787,0.78575,0.81787,0.78133,0.8032050000000001,,0.0001023610472267178,0.8048378571428572,0.80594,0.80472,1
0.80571,0.80683,0.80231,0.81787,0.78575,0.81787,0.78133,0.8035454,,0.00010121868323165195,0.8049350000000001,0.80594,0.80472,1
0.81094,0.81094,0.80231,0.81787,0.78575,0.81787,0.78133,0.8039196,,0.000516378156645958,0.805485,0.81094,0.80571,1
0.80337,0.81094,0.80231,0.81787,0.78575,0.81787,0.78133,0.8042570000000001,,0.0002318862551141665,0.8053492857142858,0.81094,0.80337,1
0.80748,0.81094,0.80231,0.81787,0.78647,0.81787,0.78133,0.8046916000000001,,0.00033421440912639877,0.8056064285714287,0.81094,0.80337,1
0.80446,0.81094,0.80231,0.81787,0.78647,0.81787,0.78133,0.8048892,,0.0001696656476359859,0.8055957142857143,0.80748,0.80337,1
0.8,0.81094,0.8,0.81787,0.78647,0.81787,0.78133,0.8050796,0.7787969499999999,-0.0003169713096301541,0.8052807142857142,0.80748,0.8,1
0.80563,0.81094,0.8,0.81787,0.78647,0.81787,0.78133,0.8053902,0.77923405,-0.0002455105632188648,0.8053685714285714,0.80563,0.8,1
0.80516,0.81094,0.8,0.81787,0.79064,0.81787,0.78133,0.8057639999999999,0.7796566,-0.00022421783525317096,0.8053357142857143,0.80563,0.8,1
0.80106,0.81094,0.8,0.81787,0.79064,0.81787,0.78133,0.8059352,0.7800660500000001,-0.0005320458365877245,0.8049514285714287,0.80563,0.80106,1
0.80606,0.81094,0.8,0.81787,0.79747,0.81787,0.78133,0.8062436,0.7804894499999999,-0.00036829802183169225,0.8052192857142858,0.80606,0.80106,1
0.80425,0.81094,0.8,0.81787,0.79747,0.81787,0.78133,0.8063434,0.7809043000000001,-0.000380195910306802,0.8050350000000001,0.80606,0.80106,1
